Trd, 000525.200, 105
Trd, 000525.725, 108
Trd, 000526.925, 107.0
Trd, 000527.025, 105
Trd, 000528.075, 105
Trd, 000528.925, 108
Trd, 000529.550, 105
Trd, 000530.425, 104
Trd, 000530.775, 104
Trd, 000531.050, 102.0
Trd, 000531.850, 104
Trd, 000532.000, 102
Trd, 000532.675, 106
Trd, 000533.025, 106
Trd, 000533.475, 104
Trd, 000534.050, 104
Trd, 000535.025, 104
Trd, 000535.125, 103
Trd, 000536.325, 102.0
Trd, 000537.300, 102
Trd, 000537.650, 104
Trd, 000539.825, 102
Trd, 000540.225, 101
Trd, 000540.275, 102
Trd, 000540.350, 107
Trd, 000542.125, 101
Trd, 000543.400, 102
Trd, 000543.475, 100
Trd, 000543.950, 100
Trd, 000544.400, 101
Trd, 000544.675, 105
Trd, 000545.025, 99.0
Trd, 000546.725, 106
Trd, 000546.875, 107
Trd, 000547.050, 113
Trd, 000547.600, 113
Trd, 000548.775, 111
Trd, 000549.200, 110
Trd, 000549.250, 107
Trd, 000550.550, 108
Trd, 000551.650, 107
Trd, 000552.350, 106
Trd, 000552.750, 106.0
Trd, 000553.750, 107
Trd, 000553.925, 106.0
Trd, 000554.225, 105
Trd, 000554.350, 106
Trd, 000554.975, 104
Trd, 000555.025, 107.0
Trd, 000556.775, 102.0
Trd, 000556.800, 103
Trd, 000557.175, 103
Trd, 000557.275, 107
Trd, 000557.375, 93.0
Trd, 000558.050, 113
Trd, 000560.075, 107
Trd, 000560.150, 100
Trd, 000561.175, 104
Trd, 000561.475, 102
Trd, 000562.450, 103
Trd, 000563.050, 103.0
Trd, 000563.925, 103
Trd, 000564.750, 102.0
Trd, 000565.125, 102
Trd, 000565.550, 103
Trd, 000566.950, 109.0
Trd, 000567.800, 110
Trd, 000567.825, 107.0
Trd, 000568.400, 107
Trd, 000568.900, 102.0
Trd, 000569.050, 97.0
Trd, 000569.600, 107
Trd, 000571.125, 105
Trd, 000571.200, 106
Trd, 000571.575, 107
Trd, 000572.125, 104
Trd, 000572.325, 103
Trd, 000572.775, 98.0
Trd, 000574.025, 97.0
Trd, 000574.450, 100
Trd, 000574.775, 99
Trd, 000575.100, 101
Trd, 000576.075, 95.0
Trd, 000576.925, 93.0
Trd, 000577.475, 97
Trd, 000577.750, 98
Trd, 000578.950, 106
Trd, 000579.550, 107
Trd, 000580.250, 105
Trd, 000580.425, 104
Trd, 000580.725, 110
Trd, 000581.575, 108
Trd, 000581.900, 105
Trd, 000583.400, 106
Trd, 000583.700, 104
Trd, 000583.850, 104
Trd, 000584.350, 106
Trd, 000584.400, 107
Trd, 000585.150, 104
Trd, 000585.325, 102.0
Trd, 000586.350, 111
Trd, 000586.775, 107.0
Trd, 000587.450, 97.0
Trd, 000588.300, 103.0
Trd, 000590.050, 103.0
Trd, 000590.125, 102.0
Trd, 000590.600, 102
Trd, 000591.500, 101
Trd, 000591.550, 101
Trd, 000592.075, 99
Trd, 000593.800, 100
Trd, 000594.250, 100.0
Trd, 000594.550, 101
Trd, 000595.000, 102.0
Trd, 000595.850, 107.0
Trd, 000598.650, 101
Trd, 000598.700, 102
Trd, 000598.725, 101
Trd, 000599.050, 102
Trd, 000599.600, 102.0
Trd, 000600.150, 102.0
Trd, 000600.600, 103
Trd, 000601.025, 103
Trd, 000601.350, 102
Trd, 000601.675, 97.0
Trd, 000602.000, 92.0
Trd, 000602.275, 79
Trd, 000602.550, 101
Trd, 000603.775, 101
Trd, 000604.250, 101
Trd, 000604.375, 99
Trd, 000605.725, 101
Trd, 000606.075, 99
Trd, 000606.375, 107
Trd, 000606.525, 100
Trd, 000608.225, 101
Trd, 000610.100, 100
Trd, 000610.450, 101
Trd, 000610.875, 100
Trd, 000611.375, 101.0
Trd, 000611.450, 99
Trd, 000612.000, 102.0
Trd, 000613.575, 99
Trd, 000614.375, 99
Trd, 000614.675, 99
Trd, 000614.900, 100
Trd, 000615.950, 100
Trd, 000616.675, 99
Trd, 000618.475, 100.0
Trd, 000618.525, 101.0
Trd, 000619.100, 99
Trd, 000619.175, 102.0
Trd, 000619.675, 107
Trd, 000620.675, 102
Trd, 000621.075, 102
Trd, 000621.750, 105
Trd, 000622.250, 104
Trd, 000622.475, 105
Trd, 000623.225, 102
Trd, 000623.825, 103.0
Trd, 000625.275, 102.0
Trd, 000625.375, 102
Trd, 000625.825, 101
Trd, 000626.025, 102.0
Trd, 000627.100, 102
Trd, 000627.650, 106
Trd, 000628.650, 103.0
Trd, 000629.400, 103.0
Trd, 000629.800, 103
Trd, 000630.075, 102
Trd, 000630.250, 102.0
Trd, 000631.675, 102
Trd, 000632.975, 102.0
Trd, 000633.725, 103
Trd, 000634.450, 103
Trd, 000634.825, 102
Trd, 000635.750, 102
Trd, 000636.100, 102
Trd, 000636.375, 94.0
Trd, 000636.975, 99
Trd, 000637.200, 101
Trd, 000637.425, 100
Trd, 000639.000, 107
Trd, 000639.600, 104
Trd, 000641.050, 103
Trd, 000641.075, 103
Trd, 000641.400, 110
Trd, 000642.100, 102.0
Trd, 000642.900, 100.0
Trd, 000644.225, 100
Trd, 000644.825, 98.0
Trd, 000645.025, 99.0
Trd, 000645.425, 100.0
Trd, 000645.900, 102.0
Trd, 000646.575, 102.0
Trd, 000648.725, 102
Trd, 000649.050, 102
Trd, 000649.175, 102.0
Trd, 000649.500, 100
Trd, 000649.800, 102
Trd, 000650.250, 99
Trd, 000650.850, 106
Trd, 000652.175, 102
Trd, 000652.575, 101.0
Trd, 000652.725, 103
Trd, 000653.275, 101
Trd, 000653.325, 108
Trd, 000655.425, 102.0
Trd, 000656.900, 106
